"","SECCION","distrito10","municipio10","distrito15","clave_mun15","municipio15","father10","dsi"
"1950",1437,22,"TAMPICO",22,38,"Tampico",22,0.976
"1951",1438,22,"TAMPICO",22,38,"Tampico",22,0.976
"1952",1439,22,"TAMPICO",22,38,"Tampico",22,0.976
"1953",1440,22,"TAMPICO",22,38,"Tampico",22,0.976
"1954",1441,22,"TAMPICO",22,38,"Tampico",22,0.976
"1955",1442,22,"TAMPICO",22,38,"Tampico",22,0.976
"1956",1443,22,"TAMPICO",22,38,"Tampico",22,0.976
"1957",1444,22,"TAMPICO",22,38,"Tampico",22,0.976
"1958",1445,22,"TAMPICO",22,38,"Tampico",22,0.976
"1959",1446,22,"TAMPICO",22,38,"Tampico",22,0.976
"1960",1447,22,"TAMPICO",22,38,"Tampico",22,0.976
"1961",1448,22,"TAMPICO",22,38,"Tampico",22,0.976
"1962",1449,22,"TAMPICO",22,38,"Tampico",22,0.976
"1963",1450,22,"TAMPICO",22,38,"Tampico",22,0.976
"1964",1451,22,"TAMPICO",22,38,"Tampico",22,0.976
"1965",1452,22,"TAMPICO",22,38,"Tampico",22,0.976
"1966",1453,22,"TAMPICO",22,38,"Tampico",22,0.976
"1967",1454,22,"TAMPICO",22,38,"Tampico",22,0.976
"1968",1455,22,"TAMPICO",22,38,"Tampico",22,0.976
"1969",1456,22,"TAMPICO",22,38,"Tampico",22,0.976
"1970",1457,22,"TAMPICO",22,38,"Tampico",22,0.976
"1971",1458,22,"TAMPICO",22,38,"Tampico",22,0.976
"1972",1459,22,"TAMPICO",22,38,"Tampico",22,0.976
"1973",1460,22,"TAMPICO",22,38,"Tampico",22,0.976
"1974",1461,22,"TAMPICO",22,38,"Tampico",22,0.976
"1975",1462,22,"TAMPICO",22,38,"Tampico",22,0.976
"1976",1463,22,"TAMPICO",22,38,"Tampico",22,0.976
"1977",1464,22,"TAMPICO",22,38,"Tampico",22,0.976
"1978",1465,22,"TAMPICO",22,38,"Tampico",22,0.976
"1979",1466,22,"TAMPICO",22,38,"Tampico",22,0.976
"1980",1467,22,"TAMPICO",22,38,"Tampico",22,0.976
"1981",1468,22,"TAMPICO",22,38,"Tampico",22,0.976
"1982",1469,22,"TAMPICO",22,38,"Tampico",22,0.976
"1983",1470,22,"TAMPICO",22,38,"Tampico",22,0.976
"1984",1471,22,"TAMPICO",22,38,"Tampico",22,0.976
"1985",1472,22,"TAMPICO",22,38,"Tampico",22,0.976
"1986",1473,22,"TAMPICO",22,38,"Tampico",22,0.976
"1987",1474,22,"TAMPICO",22,38,"Tampico",22,0.976
"1988",1475,22,"TAMPICO",22,38,"Tampico",22,0.976
"1989",1476,22,"TAMPICO",22,38,"Tampico",22,0.976
"1990",1477,22,"TAMPICO",22,38,"Tampico",22,0.976
"1991",1478,22,"TAMPICO",22,38,"Tampico",22,0.976
"1992",1479,22,"TAMPICO",22,38,"Tampico",22,0.976
"1993",1480,22,"TAMPICO",22,38,"Tampico",22,0.976
"1994",1481,22,"TAMPICO",22,38,"Tampico",22,0.976
"1995",1482,22,"TAMPICO",22,38,"Tampico",22,0.976
"1996",1483,22,"TAMPICO",22,38,"Tampico",22,0.976
"1997",1484,22,"TAMPICO",22,38,"Tampico",22,0.976
"1998",1485,22,"TAMPICO",22,38,"Tampico",22,0.976
"1999",1486,22,"TAMPICO",22,38,"Tampico",22,0.976
"2000",1487,22,"TAMPICO",22,38,"Tampico",22,0.976
"2001",1488,22,"TAMPICO",22,38,"Tampico",22,0.976
"2002",1489,22,"TAMPICO",22,38,"Tampico",22,0.976
"2003",1490,22,"TAMPICO",22,38,"Tampico",22,0.976
"2004",1491,22,"TAMPICO",22,38,"Tampico",22,0.976
"2005",1492,22,"TAMPICO",22,38,"Tampico",22,0.976
"2006",1493,22,"TAMPICO",22,38,"Tampico",22,0.976
"2007",1494,22,"TAMPICO",22,38,"Tampico",22,0.976
"2008",1495,22,"TAMPICO",22,38,"Tampico",22,0.976
"2009",1496,22,"TAMPICO",22,38,"Tampico",22,0.976
"2010",903,1,"NUEVO LAREDO",NA,NA,NA,NA,0
"2011",330,4,"GUERRERO",NA,NA,NA,NA,0
"2012",995,4,"REYNOSA",NA,NA,NA,NA,0
"2013",1066,7,"REYNOSA",NA,NA,NA,NA,0
"2014",547,9,"MATAMOROS",NA,NA,NA,NA,0
"2015",263,13,"CRUILLAS",NA,NA,NA,NA,0
"2016",361,13,"HIDALGO",NA,NA,NA,NA,0
"2017",307,18,"GONZALEZ",NA,NA,NA,NA,0
"2018",76,19,"ALTAMIRA",NA,NA,NA,NA,0
